LegacyId,Datum,Operater,A1,B1,C1,A2,B2,C2,TitlePomembnoSLO,ContentPomembnoSLO,TitleNesreceSLO,ContentNesreceSLO,TitleZastojiSLO,ContentZastojiSLO,TitleVremeSLO,ContentVremeSLO,TitleOvireSLO,ContentOvireSLO,TitleDeloNaCestiSLO,ContentDeloNaCestiSLO,TitleOpozorilaSLO,ContentOpozorilaSLO,TitleMednarodneInformacijeSLO,ContentMednarodneInformacijeSLO,TitleSplosnoSLO,ContentSplosnoSLO
1288286,2022-02-09T14:44:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p><p><strong>Zastoji</strong></p><p>Zaradi popoldanske prometne konice je promet upo?asnjen na nekaterih mestnih obvoznicah in cestah, ki vodijo iz mestnih središ?.</p><p><strong>Ovire</strong></p><p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p>,,"<p>Zaradi popoldanske prometne konice je promet upo?asnjen na nekaterih mestnih obvoznicah in cestah, ki vodijo iz mestnih središ?.</p>",Zimske razmere,,,<p>Na podravski avtocesti je zaradi okvare vozila oviran promet na razcepu Slivnica iz smeri Ptuja proti Dragu?ovi.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288287,2022-02-09T14:44:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p><p><strong>Zastoji</strong></p><p>Zaradi popoldanske prometne konice je promet upo?asnjen na nekaterih mestnih obvoznicah in cestah, ki vodijo iz mestnih središ?.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p>,,"<p>Zaradi popoldanske prometne konice je promet upo?asnjen na nekaterih mestnih obvoznicah in cestah, ki vodijo iz mestnih središ?.</p>",Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288288,2022-02-09T15:12:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288289,2022-02-09T15:16:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p><p><strong>Ovire</strong></p><p>Na štajerski avtocesti je zaradi pnevmatike na voziš?u oviran promet pred uvozom Lukovica proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p>,,,Zimske razmere,,,<p>Na štajerski avtocesti je zaradi pnevmatike na voziš?u oviran promet pred uvozom Lukovica proti Mariboru.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288290,2022-02-09T15:18:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je daljši zastoj.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288291,2022-02-09T15:34:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je zastoj.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je zastoj.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288292,2022-02-09T15:39:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je pred razcepom Slivnica oviran promet proti Mariboru.</p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je zastoj.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na štajerski avtocesti je pred razcepom Slivnica oviran promet proti Mariboru.</p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. Nastal je zastoj.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288293,2022-02-09T15:42:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je pred razcepom Slivnica oviran promet proti Mariboru.</p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. </p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na štajerski avtocesti je pred razcepom Slivnica oviran promet proti Mariboru.</p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. </p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288294,2022-02-09T15:43:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. </p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p>Na glavni cesti Celje - Rogaška Slatina je v Šentvidu pri Grobelnem promet urejen izmeni?no enosmerno. </p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288295,2022-02-09T16:05:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288296,2022-02-09T16:08:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,"<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na dolenjski avtocesti je zaradi predmeta na voziš?u oviran promet med predoroma Debeli hrib in Mali Vrh proti Novemu mestu.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na dolenjski avtocesti je zaradi predmeta na voziš?u oviran promet med predoroma Debeli hrib in Mali Vrh proti Novemu mestu.</p>,Dela,,Vreme,,,"<p>?akalna doba je na mejnih prehodih Obrežje, Dobovec in Gruškovje.</p>",,
1288297,2022-02-09T16:12:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na dolenjski avtocesti je zaradi predmeta na voziš?u oviran promet med predoroma Debeli hrib in Mali Vrh proti Novemu mestu.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na dolenjski avtocesti je zaradi predmeta na voziš?u oviran promet med predoroma Debeli hrib in Mali Vrh proti Novemu mestu.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288298,2022-02-09T16:40:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288299,2022-02-09T16:48:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na štajerski avtocesti je zaradi okvare vozila oviran promet pred predorom Lo?ica proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na štajerski avtocesti je zaradi okvare vozila oviran promet pred predorom Lo?ica proti Mariboru.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288300,2022-02-09T17:15:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na štajerski avtocesti je zaradi okvare vozila zaprt vozni pas pred predorom Lo?ica proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na štajerski avtocesti je zaradi okvare vozila zaprt vozni pas pred predorom Lo?ica proti Mariboru.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288301,2022-02-09T17:37:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288302,2022-02-09T17:54:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med izvozom in uvozom Grosuplje vzhod oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med izvozom in uvozom Grosuplje vzhod oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288303,2022-02-09T18:09:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288304,2022-02-09T18:15:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288305,2022-02-09T18:31:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnih prehodih Obrežje in Gruškovje.</p>,,
1288306,2022-02-09T18:33:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p><p><strong>Ovire</strong></p><p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p>Na štajerski avtocesti je med priklju?kom Fram in razcepom Slivnica oviran promet proti Mariboru.</p>,,,Zimske razmere,,,<p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288307,2022-02-09T18:34:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p><strong>Ovire</strong></p><p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p>,,,Zimske razmere,,,<p>Na dolenjski avtocesti je zaradi živali na voziš?u oviran promet med priklju?koma Kronovo in Dobruška vas proti Obrežju.</p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288308,2022-02-09T18:38:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p><strong>Ovire</strong></p><p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p>,,,Zimske razmere,,,<p>Na primorski avtocesti je zaradi okvare vozila oviran promet na izvozu Postojna iz smeri Ljubljane.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288309,2022-02-09T18:40:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288310,2022-02-09T18:44:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p><strong>Ovire</strong></p><p>Predor Karavanke je zaradi izrednega prevoza zaprt proti Avstriji.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p>,,,Zimske razmere,,,<p>Predor Karavanke je zaradi izrednega prevoza zaprt proti Avstriji.</p>,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288311,2022-02-09T18:58:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na dolenjski avtocesti je med priklju?koma Grosuplje in Višnja Gora oviran promet proti Novemu mestu.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288312,2022-02-09T19:21:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288313,2022-02-09T19:25:00.000000,"DARS Sonja Mihel?i?, PIC",NULL,<p><strong>Nesre?e</strong></p><p>Na hitri cesti Koper - Škofije je med predorom Markovec in priklju?kom Izola zaprt prehitevalni pas proti Portorožu.</p><p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,<p>Na hitri cesti Koper - Škofije je med predorom Markovec in priklju?kom Izola zaprt prehitevalni pas proti Portorožu.</p>,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288314,2022-02-09T20:56:00.000000,"DARS Lidija Zobovnik, GNC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
1288315,2022-02-09T20:57:00.000000,"DARS Lidija Zobovnik, GNC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p><p><strong></strong></p><p>Promet po državi poteka brez ve?jih posebnosti.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,<p>Promet po državi poteka brez ve?jih posebnosti.</p>
1288316,2022-02-09T20:57:00.000000,"DARS Lidija Zobovnik, GNC",NULL,<p><strong>Mejni prehodi</strong></p><p>?akalna doba je na mejnem prehodu Gruškovje.</p>,NULL,,,,,,,,,,Zimske razmere,,,,Dela,,Vreme,,,<p>?akalna doba je na mejnem prehodu Gruškovje.</p>,,
